loop-location,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-call-count,iterator-call-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-call-count,payload-call-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-call-count,critical-payload-call-fraction
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(281),1,424,0.9858,5,0.0622,0.4778,0.02492,0,0.05532,0.05532,0,470,460,5,5,0,36,26,5,5,0,0,0,0,0,5,0.01196,0,0,5,0.1923,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(317),1,98,0.9592,1,0.06383,0.4884,0.05116,0,0.05882,0.05882,0,102,94,4,4,0,16,8,4,4,0,0,0,0,0,2,0.02128,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(327),1,72,0.08333,0,0,0.7857,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01515,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(335),1,102,0.9608,1,0.06122,0.4698,0.04741,0,0.05217,0.05217,0,115,107,4,4,0,16,8,4,4,0,0,0,0,0,2,0.02041,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(265),1,14,0.7143,0,0,0.4286,0.07143,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(271),1,15,0.7333,0,0,0.4333,0.06667,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0.09091,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(328),1,63,0.9365,1,0.05085,0.4962,0.05263,0,0.05085,0.05085,0,59,57,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01695,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(161),0,843,0.01305,0,0,0.03298,0.0007496,0,0,0,0,7,2,0,0,0,0,0,0,0,0,16,0.01923,1,0.001202,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(163),0,831,0.0373,0,0,0.5642,0.0007593,0,0,0,0,23,2,0,0,0,0,0,0,0,0,16,0.02,1,0.00125,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(166),0,119,0.7731,2,0.2391,0.5,0.06641,0,0.1983,0.181,0,116,88,13,7,2,44,25,13,6,2,0,0,0,0,6,0.06522,1,0.01087,4,0.1818,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(185),1,424,0.9858,5,0.0622,0.4778,0.02492,0,0.05532,0.05532,0,470,460,5,5,0,36,26,5,5,0,0,0,0,0,5,0.01196,0,0,5,0.1923,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(222),1,98,0.9592,1,0.06383,0.4884,0.05116,0,0.05882,0.05882,0,102,94,4,4,0,16,8,4,4,0,0,0,0,0,2,0.02128,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(232),1,72,0.08333,0,0,0.7857,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01515,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(240),1,102,0.9608,1,0.06122,0.4698,0.04741,0,0.05217,0.05217,0,115,107,4,4,0,16,8,4,4,0,0,0,0,0,2,0.02041,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(170),1,14,0.7143,0,0,0.4286,0.07143,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(175),1,15,0.7333,0,0,0.4333,0.06667,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0.09091,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(233),1,63,0.9365,1,0.05085,0.4962,0.05263,0,0.05085,0.05085,0,59,57,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01695,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(66),0,843,0.01305,0,0,0.03298,0.0007496,0,0,0,0,7,2,0,0,0,0,0,0,0,0,16,0.01923,1,0.001202,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(68),0,831,0.0373,0,0,0.5642,0.0007593,0,0,0,0,23,2,0,0,0,0,0,0,0,0,16,0.02,1,0.00125,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(71),0,119,0.7731,2,0.2391,0.5,0.06641,0,0.1983,0.181,0,116,88,13,7,2,44,25,13,6,2,0,0,0,0,6,0.06522,1,0.01087,4,0.1818,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(91),1,424,0.9858,5,0.0622,0.4778,0.02492,0,0.05532,0.05532,0,470,460,5,5,0,36,26,5,5,0,0,0,0,0,5,0.01196,0,0,5,0.1923,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(127),1,98,0.9592,1,0.06383,0.4884,0.05116,0,0.05882,0.05882,0,102,94,4,4,6,16,8,4,4,6,0,0,0,0,2,0.02128,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(137),1,72,0.08333,0,0,0.7857,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01515,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(145),1,102,0.9608,1,0.06122,0.4698,0.04741,0,0.05217,0.05217,0,115,107,4,4,0,16,8,4,4,0,0,0,0,0,2,0.02041,0,0,2,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(75),1,14,0.7143,0,0,0.4286,0.07143,0,0,0,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(81),1,15,0.7333,0,0,0.4333,0.06667,0,0,0,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0.09091,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(138),1,63,0.9365,1,0.05085,0.4962,0.05263,0,0.05085,0.05085,0,59,57,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01695,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(52),1,42,0.1905,0,0,0.2742,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.02941,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(53),1,33,0.2424,0,0,0.3125,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_rhs.c(54),1,24,0.25,0,0,0.5294,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.05556,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/exact_solution.c(44),0,85,0.9529,1,0.4691,0.4589,0.06763,0,0.1346,0.1346,0,104,78,0,0,0,63,37,0,0,0,0,0,0,0,1,0.01235,0,0,1,0.02632,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(203),0,44,0.25,0,0,0.3871,0.01613,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,0.06061,1,0.0303,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(205),0,32,0.3438,0,0,0.5745,0.02128,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,0.04762,0,0,1,0.09091,1,0.09091,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(208),1,18,0.7778,0,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(186),0,44,0.25,0,0,0.3871,0.01613,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,0.06061,1,0.0303,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(188),0,32,0.3438,0,0,0.5745,0.02128,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,0.04762,0,0,1,0.09091,1,0.09091,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(191),1,18,0.7778,0,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(169),0,44,0.25,0,0,0.3871,0.01613,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,0.06061,1,0.0303,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(171),0,32,0.3438,0,0,0.5745,0.02128,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,0.04762,0,0,1,0.09091,1,0.09091,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(174),1,18,0.7778,0,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(152),0,44,0.25,0,0,0.3871,0.01613,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,0.06061,1,0.0303,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(154),0,32,0.3438,0,0,0.5745,0.02128,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,0.04762,0,0,1,0.09091,1,0.09091,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(157),1,18,0.7778,0,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(135),0,44,0.25,0,0,0.3871,0.01613,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,0.06061,1,0.0303,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(137),0,32,0.3438,0,0,0.5745,0.02128,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,0.04762,0,0,1,0.09091,1,0.09091,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(140),1,18,0.7778,0,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(118),0,44,0.25,0,0,0.3871,0.01613,0,0,0,0,7,2,0,0,0,0,0,0,0,0,2,0.06061,1,0.0303,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(120),0,32,0.3438,0,0,0.5745,0.02128,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,0.04762,0,0,1,0.09091,1,0.09091,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(123),1,18,0.7778,0,0,0.4444,0.05556,0,0,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0.07143,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(72),0,143,0.07692,0,0,0.1371,0.005714,0,0,0,0,7,2,0,0,0,0,0,0,0,0,4,0.0303,3,0.02273,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(74),0,131,0.08397,0,0,0.2152,0.006329,0,0,0,0,7,2,0,0,0,0,0,0,0,0,4,0.03333,3,0.025,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(76),0,119,0.1765,0,0,0.8085,0.007092,0,0,0,0,14,2,0,0,0,0,0,0,0,0,4,0.04082,3,0.03061,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(79),0,12,0.6667,0,0,0.4348,0.08696,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(84),0,12,0.6667,0,0,0.4348,0.08696,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(89),0,12,0.6667,0,0,0.4348,0.08696,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1,0.125,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(94),1,68,0.9412,0,0,0.4733,0.04667,0,0,0,0,71,70,0,1,0,0,0,0,0,0,0,0,0,0,1,0.01562,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(56),1,66,0.1212,0,0,0.1954,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0.08621,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(57),1,57,0.1404,0,0,0.6986,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0.102,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(58),1,48,0.875,0,0,0.4747,0.05051,0,0,0,0,40,35,0,5,0,0,0,0,0,0,0,0,0,0,5,0.119,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(225),1,85,0.5294,3,0.2667,0.5031,0.03727,0,0.1667,0.08333,0,72,27,0,36,0,36,0,0,36,0,0,0,0,0,12,0.2667,0,0,12,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(226),1,45,0.9111,3,0.1463,0.5,0.06383,0,0.1538,0.1538,0,39,33,0,6,0,6,0,0,6,0,0,0,0,0,6,0.1463,0,0,6,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(252),1,79,0.5316,3,0.2857,0.4747,0.03797,0,0.16,0.08,0,75,24,0,42,0,42,0,0,42,0,0,0,0,0,12,0.2857,0,0,12,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/initialize.c(253),1,42,0.9048,3,0.1579,0.4681,0.06383,0,0.1429,0.1429,0,42,30,0,12,0,12,0,0,12,0,0,0,0,0,6,0.1579,0,0,6,1,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/ninvr.c(47),1,114,0.0614,0,0,0.1056,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0.04673,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/ninvr.c(48),1,106,0.06604,0,0,0.7769,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0.05051,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/ninvr.c(49),1,98,0.949,2,0.2043,0.4725,0.04587,0,0.1143,0.1143,0,105,95,5,5,0,33,23,5,5,0,0,0,0,0,5,0.05376,0,0,5,0.2632,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/pinvr.c(47),1,114,0.0614,0,0,0.1056,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0.04673,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/pinvr.c(48),1,106,0.06604,0,0,0.7769,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0.05051,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/pinvr.c(49),1,98,0.949,2,0.2043,0.4725,0.04587,0,0.1143,0.1143,0,105,95,5,5,0,33,23,5,5,0,0,0,0,0,5,0.05376,0,0,5,0.2632,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(395),1,50,0.14,0,0,0.2174,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.02326,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(396),1,42,0.1667,0,0,0.2456,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.02857,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(397),1,34,0.1765,0,0,0.6444,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.03571,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(398),1,26,0.8462,1,0.1364,0.4444,0.03704,0,0.1364,0.1364,0,22,20,1,1,0,5,3,1,1,0,0,0,0,0,1,0.04545,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(383),1,78,0.1026,0,0,0.1579,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.01429,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(384),1,69,0.08696,0,0,0.7778,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01587,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(385),1,60,0.9333,1,0.05357,0.488,0.04,0,0.05357,0.05357,0,56,54,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(371),1,90,0.08889,0,0,0.1402,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.0122,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(372),1,81,0.07407,0,0,0.8065,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01333,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(373),1,72,0.9444,1,0.04412,0.4933,0.04,0,0.04412,0.04412,0,68,66,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(356),1,110,0.07273,0,0,0.1288,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.009804,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(357),1,101,0.07921,0,0,0.1271,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.01075,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(358),1,92,0.06522,0,0,0.8269,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01163,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(359),1,83,0.9518,1,0.03797,0.4971,0.04046,0,0.03797,0.03797,0,79,77,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01266,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(345),1,90,0.08889,0,0,0.1402,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.0122,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(346),1,81,0.07407,0,0,0.8065,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01333,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(347),1,72,0.9444,1,0.04412,0.4933,0.04,0,0.04412,0.04412,0,68,66,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(334),1,78,0.1026,0,0,0.1579,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.01429,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(335),1,69,0.08696,0,0,0.7778,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01587,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(336),1,60,0.9333,1,0.05357,0.488,0.04,0,0.05357,0.05357,0,56,54,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(288),1,635,0.0126,0,0,0.02553,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0.007974,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(289),1,626,0.01278,0,0,0.9509,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0.008091,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(290),1,617,0.9903,5,0.04255,0.5095,0.04487,0,0.04107,0.04107,0,633,623,5,5,0,36,26,5,5,0,0,0,0,0,5,0.008183,0,0,5,0.1923,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(190),0,1036,0.03475,0,0,0.06015,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,10,0.01,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(191),1,624,0.01122,0,0,0.9552,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0.008104,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(234),1,68,0.08824,0,0,0.7975,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01613,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(242),1,80,0.075,0,0,0.8242,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01351,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(250),1,100,0.07,0,0,0.1207,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0.01075,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(262),1,80,0.075,0,0,0.8242,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01351,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(271),1,68,0.08824,0,0,0.7975,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.01613,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(192),1,616,0.9919,5,0.04255,0.5103,0.04494,0,0.04107,0.04107,0,633,623,5,5,0,36,26,5,5,0,0,0,0,0,5,0.008183,0,0,5,0.1923,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(235),1,60,0.9333,1,0.05357,0.488,0.04,0,0.05357,0.05357,0,56,54,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01786,0,0,1,0.3333,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/rhs.c(243),1,72,0.9444,1,0.04412,0.4933,0.04,0,0.04412,0.04412,0,68,66,1,1,0,5,3,1,1,0,0,0,0,0,1,0.01471,0,0,1,0.3333,0,0
