loop-location,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(246),0,143,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(247),0,133,0.1203,1,0.8125,0.04167,0,0,0,44,22,22,44,22,22
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(248),0,123,0.878,1,0.1667,0.4194,0.03226,0.08264,0.08264,121,113,8,33,25,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(236),0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(237),0,60,0.1667,1,0.7,0.08,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(238),0,50,0.82,1,0.1463,0.3964,0.02703,0.09091,0.09091,44,41,3,11,8,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(224),1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(225),0,68,0.1471,1,0.7,0.06061,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(226),1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(227),1,48,0.8125,1,0.1282,0.4,0.02857,0.1,0.1,40,38,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(213),1,78,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(214),0,68,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(215),1,58,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/diffuse.c(216),1,48,0.8125,1,0.1282,0.4,0.02857,0.1,0.1,40,38,2,8,6,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1486),1,235,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1487),0,224,0.09821,2,0.7273,0.03644,0.01619,0.04255,0.02128,47,23,21,42,21,21
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1498),0,190,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1499),0,180,0.6944,3,0.176,0.3456,0.01416,0.07065,0.07065,184,146,38,80,42,38
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1501),1,52,0.1731,1,0.6667,0.1,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1502),1,42,0.8095,1,0.05882,0.4045,0.02247,0.06061,0.06061,33,32,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1368),1,471,0.03822,2,0.6667,0.02867,0.008961,0.1395,0.1395,43,26,17,36,19,17
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1371),0,440,0.08864,4,0.5897,0.0442,0.01105,0.05357,0.01786,112,59,47,94,47,47
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1394),0,253,0.5494,2,0.1223,0.2636,0.02721,0.09392,0.09392,181,148,33,66,33,33
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1469),0,53,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1456),0,37,0.2162,1,0.625,0.1111,0,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1470),1,43,0.814,1,0.1429,0.3978,0.02151,0.05556,0.05556,36,33,3,8,5,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1457),1,27,0.7407,1,0.2,0.3621,0.01724,0.05,0.05,20,18,2,6,4,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1354),1,17,0.4706,0,0,0.2703,0.05405,0,0,5,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(812),1,3177,0.515,2,0.1088,0.1113,0.01608,0.01747,0.01747,6985,4127,2858,5832,2974,2858
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(764),1,53,0.3774,2,0.5,0.2099,0.03704,0.1034,0.1034,29,19,10,22,12,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(768),0,29,0.5862,1,0.1176,0.3065,0.03226,0.1333,0.1333,15,14,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(752),1,17,0.4706,0,0,0.2703,0.05405,0,0,5,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(83),1,3019,0.4694,0,0,0.2254,0.03086,0,0,904,904,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1879),0,663,0.07692,0,0,0.03521,0.008408,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1837),0,161,0.2857,1,0.1087,0.1418,0.02736,0.2439,0.2439,41,37,4,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1818),1,33,0.697,1,0.08696,0.3649,0.05405,0.1905,0.1905,21,20,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1810),1,16,0.5,0,0,0.2941,0.05882,0,0,4,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2182),1,19,0.5789,1,0.1818,0.3023,0.04651,0.2,0.2,10,9,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2188),1,18,0.5556,1,0.2,0.2927,0.04878,0.2222,0.2222,9,8,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2195),1,19,0.5789,1,0.1818,0.3023,0.04651,0.2,0.2,10,9,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2201),1,18,0.5556,1,0.2,0.2927,0.04878,0.2222,0.2222,9,8,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2208),1,19,0.5789,1,0.1818,0.3023,0.04651,0.2,0.2,10,9,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2214),1,18,0.5556,1,0.2,0.2927,0.04878,0.2222,0.2222,9,8,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2221),1,19,0.5789,1,0.1818,0.3023,0.04651,0.2,0.2,10,9,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(2227),1,18,0.5556,1,0.2,0.2927,0.04878,0.2222,0.2222,9,8,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1693),1,29,0.7241,0,0,0.377,0.03279,0,0,18,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1688),1,30,0.7333,0,0,0.381,0.03175,0,0,19,19,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1677),1,29,0.7241,0,0,0.377,0.03279,0,0,18,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1671),1,30,0.7333,0,0,0.381,0.03175,0,0,19,19,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1660),1,29,0.7241,0,0,0.377,0.03279,0,0,18,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1654),1,30,0.7333,0,0,0.381,0.03175,0,0,19,19,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1639),1,29,0.7241,0,0,0.377,0.03279,0,0,18,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/mason.c(1635),1,30,0.7333,0,0,0.381,0.03175,0,0,19,19,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(103),1,100,0.73,0,0,0.4043,0.08696,0,0,61,61,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(54),1,351,0.1425,1,0.3,0.127,0.01622,0.09524,0.09524,63,49,14,28,14,14
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(61),1,287,0.4216,1,0.04959,0.3093,0.08349,0.03333,0.03333,120,111,9,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(82),1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/move.c(83),1,55,0.8545,1,0.04255,0.4375,0.01786,0.04651,0.04651,43,42,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(90),1,18,0.5,1,0.3333,0.2683,0.04878,0.25,0.25,8,7,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(62),1,196,0.148,2,0.5862,0.07207,0.009009,0.01786,0.01786,56,32,24,48,24,24
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(65),1,173,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(66),1,163,0.09202,1,0.8,0.03509,0,0,0,40,20,20,40,20,20
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(67),1,153,0.3595,2,0.2909,0.2956,0.01887,0.03797,0.03797,79,59,20,43,23,20
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(68),1,100,0.88,1,0.05682,0.4413,0.02817,0.05747,0.05747,87,86,1,6,5,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(53),1,40,0.25,1,0.7,0.09091,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(54),1,30,0.7,0,0,0.3692,0.04615,0,0,18,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(134),1,1919,0.1626,3,0.2724,0.01727,0.005177,0.01906,0.01906,1364,792,572,1161,589,572
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(142),0,186,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(166),0,161,0.3478,2,0.375,0.2233,0.02427,0.0404,0.0404,99,67,32,67,35,32
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(196),0,230,0.7304,2,0.06548,0.4127,0.03302,0.0241,0.0241,166,152,14,29,15,14
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(254),1,83,0.8554,3,0.08451,0.4254,0.03315,0.08333,0.08333,72,69,3,9,6,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(263),1,119,0.6807,4,0.2593,0.315,0.02362,0.08696,0.08696,138,102,36,75,39,36
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(285),1,119,0.6807,4,0.2593,0.315,0.02362,0.08696,0.08696,138,102,36,75,39,36
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(300),1,83,0.8554,3,0.08451,0.4254,0.03315,0.08333,0.08333,72,69,3,9,6,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(318),1,123,0.6829,4,0.25,0.3192,0.02308,0.08511,0.08511,141,105,36,75,39,36
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(332),1,86,0.8605,3,0.08108,0.4278,0.03209,0.08,0.08,75,72,3,9,6,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(360),1,18,0.5556,0,0,0.3077,0.05128,0,0,7,7,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(368),1,28,0.6429,0,0,0.3548,0.06452,0,0,14,14,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(377),1,38,0.6842,0,0,0.3765,0.07059,0,0,21,21,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(387),1,33,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(402),1,18,0.5556,0,0,0.3077,0.05128,0,0,7,7,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(410),1,48,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(420),0,63,0.2063,1,0.7692,0.06452,0,0,0,32,16,16,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(143),0,175,0.8686,0,0,0.4531,0.04558,0,0,139,139,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(167),0,109,0.8073,1,0.07955,0.411,0.03814,0.05814,0.05814,86,80,6,16,10,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(208),1,46,0.4565,2,0.4286,0.2319,0.02899,0.06897,0.06897,29,19,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(264),1,33,0.7576,1,0.08,0.3803,0.02817,0.08333,0.08333,24,23,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(293),1,33,0.7576,1,0.08,0.3803,0.02817,0.08333,0.08333,24,23,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(319),1,34,0.7647,1,0.07692,0.3836,0.0274,0.08,0.08,25,24,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(388),1,23,0.6522,0,0,0.3469,0.04082,0,0,12,12,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(398),1,23,0.6522,0,0,0.3469,0.04082,0,0,12,12,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(411),1,38,0.7368,0,0,0.3902,0.04878,0,0,24,24,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(421),0,53,0.7736,0,0,0.4087,0.05217,0,0,36,36,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(212),1,24,0.6667,1,0.125,0.3396,0.03774,0.1333,0.1333,15,14,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(122),1,68,0.2794,2,0.5263,0.1529,0.02353,0.06667,0.06667,30,18,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(125),1,49,0.1837,1,0.6667,0.09524,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(126),0,39,0.7949,1,0.09677,0.3976,0.0241,0.1,0.1,30,29,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(117),1,32,0.75,1,0.125,0.3768,0.02899,0.1304,0.1304,23,22,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(460),1,748,0.04947,1,0.9189,0.003268,0,0,0,128,64,64,128,64,64
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(461),0,737,0.209,2,0.5065,0.08375,0.01207,0.0375,0.02321,560,319,213,478,245,213
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(496),0,267,0.1273,0,0,0.06588,0.008446,0,0,15,15,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(541),0,91,0.0989,1,0.6667,0.05,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(556),0,100,0.88,1,0.04545,0.4352,0.02778,0.04444,0.04444,90,86,4,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(569),0,100,0.88,1,0.04545,0.4352,0.02778,0.04444,0.04444,90,86,4,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(542),0,81,0.1235,1,0.7,0.0625,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(543),0,71,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(544),0,61,0.8525,1,0.03846,0.4297,0.02344,0.04,0.04,50,49,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(449),1,39,0.2051,1,0.625,0.08696,0,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(450),0,28,0.2857,1,0.625,0.125,0,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(451),0,18,0.6111,0,0,0.3243,0.02703,0,0,8,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(444),1,13,0.3846,0,0,0.2222,0.03704,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(763),0,145,0.06207,1,0.8889,0.02586,0.008621,0.04,0.04,25,13,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(764),0,132,0.1061,1,0.6429,0.06522,0,0.03333,0.03333,30,16,14,28,14,14
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(765),0,119,0.1176,1,0.6429,0.09091,0,0.03333,0.03333,30,16,14,28,14,14
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/precond.c(766),0,106,0.8868,2,0.04255,0.4439,0.02242,0.04301,0.04301,93,91,2,4,2,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(63),1,12,0.4167,0,0,0.24,0.04,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(58),1,17,0.5294,0,0,0.3056,0.05556,0,0,5,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(51),1,27,0.6296,0,0,0.3621,0.06897,0,0,11,11,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(46),1,17,0.5294,0,0,0.3056,0.05556,0,0,5,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(210),1,17,0.5294,0,0,0.2973,0.05405,0,0,6,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(198),1,22,0.6364,0,0,0.3404,0.04255,0,0,11,11,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(192),1,24,0.6667,0,0,0.3529,0.03922,0,0,13,13,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(186),1,22,0.6364,0,0,0.3404,0.04255,0,0,11,11,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(153),1,34,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(154),1,24,0.6667,1,0.125,0.3396,0.03774,0.1333,0.1333,15,14,1,3,2,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(131),1,22,0.6364,0,0,0.3404,0.04255,0,0,11,11,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(126),1,25,0.68,1,0.1765,0.3455,0.03636,0.125,0.125,16,15,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(101),1,52,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(102),1,42,0.2143,1,0.6667,0.1053,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(103),1,32,0.75,0,0,0.3881,0.02985,0,0,21,21,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(265),1,147,0.04762,1,1,0.01242,0.006211,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(267),1,134,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(268),1,124,0.8548,0,0,0.4436,0.04511,0,0,98,98,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(243),1,242,0.09091,4,0.6818,0.06081,0.003378,0.2857,0.2857,35,24,11,22,11,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(248),1,213,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(249),1,203,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(250),1,193,0.8964,1,0.02312,0.4539,0.03398,0.04734,0.04734,169,166,3,6,3,3
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(237),1,18,0.5556,0,0,0.3077,0.05128,0,0,7,7,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(290),1,63,0.1587,1,0.7,0.06061,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(291),1,53,0.1887,1,0.7,0.08696,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(292),1,43,0.7907,1,0.08824,0.3978,0.03226,0.09091,0.09091,33,32,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(338),1,484,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(339),0,473,0.3679,2,0.431,0.06771,0.003595,0.002863,0.0007158,1397,731,658,1316,658,658
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(342),0,36,0.2222,1,0.625,0.125,0,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(349),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(357),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(369),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(372),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(364),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(384),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/UA/src/setup.c(387),0,26,0.7308,0,0,0.3774,0.01887,0,0,16,16,0,0,0,0
